nodo_a_id,actor_a,nodo_b_id,actor_b,similitud_sbert
SocialBehavioralAutism_4_100,SB,ModerateAutism_7_276,MO,0.7026
SocialBehavioralAutism_4_102,SB,ModerateAutism_3_45,MO,0.9838
SocialBehavioralAutism_4_102,SB,ModerateAutism_6_104,MO,0.9102
SocialBehavioralAutism_4_102,SB,ModerateAutism_8_327,MO,0.991
SocialBehavioralAutism_4_105,SB,ModerateAutism_3_45,MO,0.9978
SocialBehavioralAutism_4_105,SB,ModerateAutism_6_127,MO,0.6185
SocialBehavioralAutism_4_105,SB,ModerateAutism_7_276,MO,0.9848
SocialBehavioralAutism_4_107,SB,ModerateAutism_4_54,MO,0.9391
SocialBehavioralAutism_4_107,SB,ModerateAutism_7_276,MO,0.9944
SocialBehavioralAutism_4_111,SB,ModerateAutism_2_5,MO,0.9816
SocialBehavioralAutism_4_111,SB,ModerateAutism_4_57,MO,0.9915
SocialBehavioralAutism_4_111,SB,ModerateAutism_5_102,MO,0.9915
SocialBehavioralAutism_4_111,SB,ModerateAutism_6_104,MO,0.9951
SocialBehavioralAutism_5_113,SB,ModerateAutism_4_57,MO,0.9951
SocialBehavioralAutism_5_113,SB,ModerateAutism_5_102,MO,0.9928
SocialBehavioralAutism_5_115,SB,ModerateAutism_5_91,MO,0.9858
SocialBehavioralAutism_5_115,SB,ModerateAutism_7_212,MO,0.9963
SocialBehavioralAutism_4_122,SB,ModerateAutism_2_6,MO,0.779
SocialBehavioralAutism_4_122,SB,ModerateAutism_4_54,MO,0.9919
SocialBehavioralAutism_5_124,SB,ModerateAutism_5_103,MO,0.9899
SocialBehavioralAutism_5_124,SB,ModerateAutism_6_164,MO,0.998
SocialBehavioralAutism_5_124,SB,ModerateAutism_7_250,MO,0.5809
SocialBehavioralAutism_5_124,SB,ModerateAutism_7_257,MO,0.8374
SocialBehavioralAutism_5_126,SB,ModerateAutism_2_9,MO,0.9935
SocialBehavioralAutism_5_126,SB,ModerateAutism_3_19,MO,0.9762
SocialBehavioralAutism_5_126,SB,ModerateAutism_7_203,MO,0.8669
SocialBehavioralAutism_5_126,SB,ModerateAutism_8_327,MO,0.9871
SocialBehavioralAutism_5_128,SB,ModerateAutism_2_5,MO,0.9892
SocialBehavioralAutism_5_128,SB,ModerateAutism_3_19,MO,0.9852
SocialBehavioralAutism_5_128,SB,ModerateAutism_3_45,MO,0.5869
SocialBehavioralAutism_5_128,SB,ModerateAutism_4_57,MO,0.9822
SocialBehavioralAutism_5_128,SB,ModerateAutism_5_98,MO,0.5689
SocialBehavioralAutism_5_128,SB,ModerateAutism_5_102,MO,0.9939
SocialBehavioralAutism_5_128,SB,ModerateAutism_6_123,MO,0.9917
SocialBehavioralAutism_5_128,SB,ModerateAutism_8_327,MO,0.993
SocialBehavioralAutism_5_131,SB,ModerateAutism_5_73,MO,0.9635
SocialBehavioralAutism_5_131,SB,ModerateAutism_7_218,MO,0.8093
SocialBehavioralAutism_5_131,SB,ModerateAutism_8_284,MO,0.8325
SocialBehavioralAutism_5_131,SB,ModerateAutism_7_301,MO,0.9762
SocialBehavioralAutism_5_133,SB,ModerateAutism_4_53,MO,0.6125
SocialBehavioralAutism_5_133,SB,ModerateAutism_7_249,MO,0.9934
SocialBehavioralAutism_5_133,SB,ModerateAutism_8_318,MO,0.7977
SocialBehavioralAutism_5_144,SB,ModerateAutism_4_57,MO,0.7498
SocialBehavioralAutism_5_144,SB,ModerateAutism_5_102,MO,0.9934
SocialBehavioralAutism_5_144,SB,ModerateAutism_6_104,MO,0.9858
SocialBehavioralAutism_5_144,SB,ModerateAutism_6_164,MO,0.9578
SocialBehavioralAutism_5_145,SB,ModerateAutism_1_2,MO,0.9944
SocialBehavioralAutism_5_145,SB,ModerateAutism_2_10,MO,0.9965
SocialBehavioralAutism_5_145,SB,ModerateAutism_3_44,MO,0.9968
SocialBehavioralAutism_5_145,SB,ModerateAutism_6_128,MO,0.9971
SocialBehavioralAutism_5_147,SB,ModerateAutism_6_123,MO,0.876
SocialBehavioralAutism_5_147,SB,ModerateAutism_8_327,MO,0.7218
SocialBehavioralAutism_5_148,SB,ModerateAutism_8_314,MO,0.9979
SocialBehavioralAutism_5_152,SB,ModerateAutism_7_173,MO,0.9869
SocialBehavioralAutism_5_152,SB,ModerateAutism_7_231,MO,0.978
SocialBehavioralAutism_5_153,SB,ModerateAutism_1_1,MO,0.5663
SocialBehavioralAutism_5_153,SB,ModerateAutism_8_329,MO,0.5548
SocialBehavioralAutism_5_154,SB,ModerateAutism_6_148,MO,0.8395
SocialBehavioralAutism_5_154,SB,ModerateAutism_7_242,MO,0.992
SocialBehavioralAutism_5_154,SB,ModerateAutism_8_314,MO,0.983
SocialBehavioralAutism_5_157,SB,ModerateAutism_4_57,MO,0.8856
SocialBehavioralAutism_5_157,SB,ModerateAutism_5_102,MO,0.6
SocialBehavioralAutism_5_159,SB,ModerateAutism_1_2,MO,0.554
SocialBehavioralAutism_5_159,SB,ModerateAutism_2_10,MO,0.9976
SocialBehavioralAutism_5_159,SB,ModerateAutism_3_44,MO,0.997
SocialBehavioralAutism_5_159,SB,ModerateAutism_6_128,MO,0.9955
SocialBehavioralAutism_5_160,SB,ModerateAutism_1_3,MO,0.8548
SocialBehavioralAutism_5_160,SB,ModerateAutism_3_20,MO,0.9969
SocialBehavioralAutism_5_160,SB,ModerateAutism_6_149,MO,0.992
SocialBehavioralAutism_5_162,SB,ModerateAutism_5_109,MO,0.9908
SocialBehavioralAutism_5_162,SB,ModerateAutism_8_327,MO,0.5511
SocialBehavioralAutism_5_162,SB,ModerateAutism_8_329,MO,0.9932
SocialBehavioralAutism_5_166,SB,ModerateAutism_7_279,MO,0.8674
SocialBehavioralAutism_5_167,SB,ModerateAutism_6_160,MO,0.9939
SocialBehavioralAutism_5_174,SB,ModerateAutism_7_218,MO,0.9871
SocialBehavioralAutism_5_174,SB,ModerateAutism_8_284,MO,0.6024
SocialBehavioralAutism_5_177,SB,ModerateAutism_6_138,MO,0.9731
SocialBehavioralAutism_5_178,SB,ModerateAutism_6_185,MO,0.8521
SocialBehavioralAutism_5_178,SB,ModerateAutism_7_221,MO,0.9287
SocialBehavioralAutism_5_179,SB,ModerateAutism_7_182,MO,0.9583
SocialBehavioralAutism_5_180,SB,ModerateAutism_3_25,MO,0.9698
SocialBehavioralAutism_5_193,SB,ModerateAutism_2_5,MO,0.986
SocialBehavioralAutism_5_193,SB,ModerateAutism_4_57,MO,0.9843
SocialBehavioralAutism_5_193,SB,ModerateAutism_5_90,MO,0.9765
SocialBehavioralAutism_5_193,SB,ModerateAutism_5_103,MO,0.9094
SocialBehavioralAutism_5_193,SB,ModerateAutism_7_257,MO,0.5519
SocialBehavioralAutism_5_198,SB,ModerateAutism_4_83,MO,0.852
SocialBehavioralAutism_5_198,SB,ModerateAutism_8_288,MO,0.618
SocialBehavioralAutism_5_202,SB,ModerateAutism_4_56,MO,0.9972
SocialBehavioralAutism_5_206,SB,ModerateAutism_7_257,MO,0.9896
SocialBehavioralAutism_5_206,SB,ModerateAutism_7_279,MO,0.9694
SocialBehavioralAutism_5_209,SB,ModerateAutism_7_215,MO,0.9049
SocialBehavioralAutism_5_216,SB,ModerateAutism_3_45,MO,0.8247
SocialBehavioralAutism_5_217,SB,ModerateAutism_3_25,MO,0.9633
SocialBehavioralAutism_5_217,SB,ModerateAutism_7_218,MO,0.9919
SocialBehavioralAutism_5_217,SB,ModerateAutism_7_301,MO,0.9933
SocialBehavioralAutism_5_217,SB,ModerateAutism_8_307,MO,0.9582
SocialBehavioralAutism_1_2,SB,BroadlyAffectedAutism_2_14,BR,0.9942
SocialBehavioralAutism_1_2,SB,BroadlyAffectedAutism_3_56,BR,0.9953
SocialBehavioralAutism_1_4,SB,BroadlyAffectedAutism_4_91,BR,0.9688
SocialBehavioralAutism_2_5,SB,BroadlyAffectedAutism_3_21,BR,0.9455
SocialBehavioralAutism_2_5,SB,BroadlyAffectedAutism_3_26,BR,0.9962
SocialBehavioralAutism_2_5,SB,BroadlyAffectedAutism_4_71,BR,0.9976
SocialBehavioralAutism_2_5,SB,BroadlyAffectedAutism_4_137,BR,0.9914
SocialBehavioralAutism_2_5,SB,BroadlyAffectedAutism_5_193,BR,0.9815
SocialBehavioralAutism_2_6,SB,BroadlyAffectedAutism_3_44,BR,0.5532
SocialBehavioralAutism_2_6,SB,BroadlyAffectedAutism_4_75,BR,0.9965
SocialBehavioralAutism_2_6,SB,BroadlyAffectedAutism_4_101,BR,0.7823
SocialBehavioralAutism_2_6,SB,BroadlyAffectedAutism_4_103,BR,0.9702
SocialBehavioralAutism_2_6,SB,BroadlyAffectedAutism_4_140,BR,0.8749
SocialBehavioralAutism_2_7,SB,BroadlyAffectedAutism_2_6,BR,0.9922
SocialBehavioralAutism_2_7,SB,BroadlyAffectedAutism_3_45,BR,0.997
SocialBehavioralAutism_2_8,SB,BroadlyAffectedAutism_4_130,BR,0.9933
SocialBehavioralAutism_2_9,SB,BroadlyAffectedAutism_1_1,BR,0.9801
SocialBehavioralAutism_2_9,SB,BroadlyAffectedAutism_4_85,BR,0.9962
SocialBehavioralAutism_2_10,SB,BroadlyAffectedAutism_2_9,BR,0.7107
SocialBehavioralAutism_2_10,SB,BroadlyAffectedAutism_3_27,BR,0.682
SocialBehavioralAutism_2_11,SB,BroadlyAffectedAutism_4_83,BR,0.9699
SocialBehavioralAutism_2_11,SB,BroadlyAffectedAutism_4_116,BR,0.8339
SocialBehavioralAutism_2_11,SB,BroadlyAffectedAutism_5_205,BR,0.985
SocialBehavioralAutism_2_11,SB,BroadlyAffectedAutism_5_219,BR,0.9662
SocialBehavioralAutism_2_11,SB,BroadlyAffectedAutism_5_234,BR,0.804
SocialBehavioralAutism_2_12,SB,BroadlyAffectedAutism_2_9,BR,0.9825
SocialBehavioralAutism_2_12,SB,BroadlyAffectedAutism_2_13,BR,0.9941
SocialBehavioralAutism_2_13,SB,BroadlyAffectedAutism_3_50,BR,0.9725
SocialBehavioralAutism_2_14,SB,BroadlyAffectedAutism_4_110,BR,0.9895
SocialBehavioralAutism_3_18,SB,BroadlyAffectedAutism_3_34,BR,0.9964
SocialBehavioralAutism_3_19,SB,BroadlyAffectedAutism_3_19,BR,0.9908
SocialBehavioralAutism_3_19,SB,BroadlyAffectedAutism_3_42,BR,0.9937
SocialBehavioralAutism_3_19,SB,BroadlyAffectedAutism_3_44,BR,0.9808
SocialBehavioralAutism_3_19,SB,BroadlyAffectedAutism_3_52,BR,0.9973
SocialBehavioralAutism_3_19,SB,BroadlyAffectedAutism_4_83,BR,0.7567
SocialBehavioralAutism_3_19,SB,BroadlyAffectedAutism_4_118,BR,0.9965
SocialBehavioralAutism_3_19,SB,BroadlyAffectedAutism_5_223,BR,0.963
SocialBehavioralAutism_3_20,SB,BroadlyAffectedAutism_3_31,BR,0.5746
SocialBehavioralAutism_3_20,SB,BroadlyAffectedAutism_5_176,BR,0.963
SocialBehavioralAutism_3_22,SB,BroadlyAffectedAutism_3_25,BR,0.9976
SocialBehavioralAutism_3_22,SB,BroadlyAffectedAutism_3_33,BR,0.9971
SocialBehavioralAutism_3_22,SB,BroadlyAffectedAutism_4_59,BR,0.9913
SocialBehavioralAutism_3_22,SB,BroadlyAffectedAutism_4_93,BR,0.987
SocialBehavioralAutism_3_22,SB,BroadlyAffectedAutism_4_113,BR,0.9901
SocialBehavioralAutism_3_22,SB,BroadlyAffectedAutism_5_226,BR,0.5751
SocialBehavioralAutism_3_24,SB,BroadlyAffectedAutism_3_23,BR,0.9958
SocialBehavioralAutism_3_24,SB,BroadlyAffectedAutism_3_44,BR,0.9789
SocialBehavioralAutism_3_24,SB,BroadlyAffectedAutism_4_59,BR,0.6173
SocialBehavioralAutism_3_24,SB,BroadlyAffectedAutism_4_75,BR,0.998
SocialBehavioralAutism_3_24,SB,BroadlyAffectedAutism_4_82,BR,0.9877
SocialBehavioralAutism_3_24,SB,BroadlyAffectedAutism_4_91,BR,0.9416
SocialBehavioralAutism_3_24,SB,BroadlyAffectedAutism_4_93,BR,0.6226
SocialBehavioralAutism_3_24,SB,BroadlyAffectedAutism_4_101,BR,0.9939
SocialBehavioralAutism_3_24,SB,BroadlyAffectedAutism_4_140,BR,0.991
SocialBehavioralAutism_3_24,SB,BroadlyAffectedAutism_5_180,BR,0.9799
SocialBehavioralAutism_3_25,SB,BroadlyAffectedAutism_3_39,BR,0.9956
SocialBehavioralAutism_3_25,SB,BroadlyAffectedAutism_4_59,BR,0.9659
SocialBehavioralAutism_3_28,SB,BroadlyAffectedAutism_5_205,BR,0.9946
SocialBehavioralAutism_3_31,SB,BroadlyAffectedAutism_2_12,BR,0.6711
SocialBehavioralAutism_3_31,SB,BroadlyAffectedAutism_5_226,BR,0.9365
SocialBehavioralAutism_3_35,SB,BroadlyAffectedAutism_4_129,BR,0.5833
SocialBehavioralAutism_3_36,SB,BroadlyAffectedAutism_4_111,BR,0.9979
SocialBehavioralAutism_3_38,SB,BroadlyAffectedAutism_4_75,BR,0.9782
SocialBehavioralAutism_3_38,SB,BroadlyAffectedAutism_4_82,BR,0.9956
SocialBehavioralAutism_3_38,SB,BroadlyAffectedAutism_4_116,BR,0.9753
SocialBehavioralAutism_3_38,SB,BroadlyAffectedAutism_5_179,BR,0.6877
SocialBehavioralAutism_3_38,SB,BroadlyAffectedAutism_5_180,BR,0.9857
SocialBehavioralAutism_3_38,SB,BroadlyAffectedAutism_5_200,BR,0.9594
SocialBehavioralAutism_3_41,SB,BroadlyAffectedAutism_3_23,BR,0.9897
SocialBehavioralAutism_3_41,SB,BroadlyAffectedAutism_3_25,BR,0.9849
SocialBehavioralAutism_3_41,SB,BroadlyAffectedAutism_3_33,BR,0.5539
SocialBehavioralAutism_3_41,SB,BroadlyAffectedAutism_4_59,BR,0.9865
SocialBehavioralAutism_3_41,SB,BroadlyAffectedAutism_4_75,BR,0.9962
SocialBehavioralAutism_3_41,SB,BroadlyAffectedAutism_4_101,BR,0.9956
SocialBehavioralAutism_3_41,SB,BroadlyAffectedAutism_4_140,BR,0.9725
SocialBehavioralAutism_3_41,SB,BroadlyAffectedAutism_5_219,BR,0.8843
SocialBehavioralAutism_3_42,SB,BroadlyAffectedAutism_5_163,BR,0.9875
SocialBehavioralAutism_3_43,SB,BroadlyAffectedAutism_4_78,BR,0.9968
SocialBehavioralAutism_3_45,SB,BroadlyAffectedAutism_3_27,BR,0.9976
SocialBehavioralAutism_3_45,SB,BroadlyAffectedAutism_4_62,BR,0.9929
SocialBehavioralAutism_3_47,SB,BroadlyAffectedAutism_2_6,BR,0.997
SocialBehavioralAutism_3_47,SB,BroadlyAffectedAutism_3_45,BR,0.9931
SocialBehavioralAutism_3_48,SB,BroadlyAffectedAutism_4_91,BR,0.9896
SocialBehavioralAutism_3_48,SB,BroadlyAffectedAutism_4_142,BR,0.9869
SocialBehavioralAutism_3_48,SB,BroadlyAffectedAutism_5_180,BR,0.5849
SocialBehavioralAutism_3_50,SB,BroadlyAffectedAutism_1_1,BR,0.9617
SocialBehavioralAutism_3_50,SB,BroadlyAffectedAutism_3_32,BR,0.6817
SocialBehavioralAutism_3_50,SB,BroadlyAffectedAutism_5_183,BR,0.9631
SocialBehavioralAutism_3_50,SB,BroadlyAffectedAutism_5_216,BR,0.9859
SocialBehavioralAutism_3_50,SB,BroadlyAffectedAutism_5_234,BR,0.9682
SocialBehavioralAutism_4_51,SB,BroadlyAffectedAutism_2_5,BR,0.9967
SocialBehavioralAutism_4_51,SB,BroadlyAffectedAutism_2_9,BR,0.9218
SocialBehavioralAutism_4_51,SB,BroadlyAffectedAutism_5_175,BR,0.7195
SocialBehavioralAutism_4_55,SB,BroadlyAffectedAutism_3_22,BR,0.9797
SocialBehavioralAutism_4_55,SB,BroadlyAffectedAutism_5_167,BR,0.9698
SocialBehavioralAutism_4_55,SB,BroadlyAffectedAutism_5_194,BR,0.9957
SocialBehavioralAutism_4_56,SB,BroadlyAffectedAutism_3_45,BR,0.9832
SocialBehavioralAutism_4_58,SB,BroadlyAffectedAutism_5_192,BR,0.7072
SocialBehavioralAutism_4_60,SB,BroadlyAffectedAutism_4_93,BR,0.7155
SocialBehavioralAutism_4_64,SB,BroadlyAffectedAutism_4_123,BR,0.9838
SocialBehavioralAutism_4_65,SB,BroadlyAffectedAutism_4_124,BR,0.8441
SocialBehavioralAutism_4_66,SB,BroadlyAffectedAutism_4_147,BR,0.5694
SocialBehavioralAutism_4_67,SB,BroadlyAffectedAutism_4_78,BR,0.835
SocialBehavioralAutism_4_67,SB,BroadlyAffectedAutism_4_89,BR,0.6493
SocialBehavioralAutism_4_67,SB,BroadlyAffectedAutism_4_116,BR,0.9745
SocialBehavioralAutism_4_67,SB,BroadlyAffectedAutism_5_163,BR,0.7722
SocialBehavioralAutism_4_67,SB,BroadlyAffectedAutism_5_180,BR,0.9655
SocialBehavioralAutism_4_67,SB,BroadlyAffectedAutism_5_200,BR,0.9753
SocialBehavioralAutism_4_67,SB,BroadlyAffectedAutism_5_216,BR,0.9305
SocialBehavioralAutism_4_68,SB,BroadlyAffectedAutism_3_34,BR,0.9539
SocialBehavioralAutism_4_68,SB,BroadlyAffectedAutism_4_137,BR,0.5686
SocialBehavioralAutism_4_68,SB,BroadlyAffectedAutism_5_163,BR,0.5648
SocialBehavioralAutism_4_70,SB,BroadlyAffectedAutism_2_8,BR,0.9971
SocialBehavioralAutism_4_72,SB,BroadlyAffectedAutism_4_129,BR,0.9632
SocialBehavioralAutism_4_77,SB,BroadlyAffectedAutism_5_211,BR,0.9461
SocialBehavioralAutism_4_78,SB,BroadlyAffectedAutism_3_19,BR,0.9287
SocialBehavioralAutism_4_78,SB,BroadlyAffectedAutism_3_42,BR,0.9959
SocialBehavioralAutism_4_78,SB,BroadlyAffectedAutism_3_52,BR,0.9976
SocialBehavioralAutism_4_78,SB,BroadlyAffectedAutism_4_65,BR,0.9506
SocialBehavioralAutism_4_78,SB,BroadlyAffectedAutism_4_103,BR,0.9098
SocialBehavioralAutism_4_78,SB,BroadlyAffectedAutism_4_118,BR,0.9947
SocialBehavioralAutism_4_78,SB,BroadlyAffectedAutism_5_233,BR,0.9946
SocialBehavioralAutism_4_80,SB,BroadlyAffectedAutism_4_136,BR,0.5964
SocialBehavioralAutism_4_80,SB,BroadlyAffectedAutism_5_194,BR,0.9935
SocialBehavioralAutism_4_81,SB,BroadlyAffectedAutism_2_9,BR,0.6498
SocialBehavioralAutism_4_81,SB,BroadlyAffectedAutism_3_26,BR,0.7598
SocialBehavioralAutism_4_81,SB,BroadlyAffectedAutism_4_78,BR,0.9894
SocialBehavioralAutism_4_81,SB,BroadlyAffectedAutism_4_117,BR,0.5605
SocialBehavioralAutism_4_81,SB,BroadlyAffectedAutism_5_163,BR,0.5861
SocialBehavioralAutism_4_83,SB,BroadlyAffectedAutism_4_78,BR,0.9921
SocialBehavioralAutism_4_83,SB,BroadlyAffectedAutism_4_91,BR,0.9841
SocialBehavioralAutism_4_83,SB,BroadlyAffectedAutism_4_117,BR,0.9833
SocialBehavioralAutism_4_83,SB,BroadlyAffectedAutism_5_163,BR,0.8203
SocialBehavioralAutism_4_84,SB,BroadlyAffectedAutism_5_193,BR,0.6021
SocialBehavioralAutism_4_84,SB,BroadlyAffectedAutism_5_247,BR,0.6166
SocialBehavioralAutism_4_85,SB,BroadlyAffectedAutism_2_5,BR,0.9835
SocialBehavioralAutism_4_85,SB,BroadlyAffectedAutism_2_9,BR,0.9978
SocialBehavioralAutism_4_85,SB,BroadlyAffectedAutism_2_13,BR,0.9977
SocialBehavioralAutism_4_85,SB,BroadlyAffectedAutism_3_26,BR,0.965
SocialBehavioralAutism_4_85,SB,BroadlyAffectedAutism_3_39,BR,0.7064
SocialBehavioralAutism_4_85,SB,BroadlyAffectedAutism_4_71,BR,0.6363
SocialBehavioralAutism_4_85,SB,BroadlyAffectedAutism_4_101,BR,0.9948
SocialBehavioralAutism_4_85,SB,BroadlyAffectedAutism_4_137,BR,0.9701
SocialBehavioralAutism_4_86,SB,BroadlyAffectedAutism_4_69,BR,0.9953
SocialBehavioralAutism_4_86,SB,BroadlyAffectedAutism_5_164,BR,0.9307
SocialBehavioralAutism_4_87,SB,BroadlyAffectedAutism_2_12,BR,0.9923
SocialBehavioralAutism_4_91,SB,BroadlyAffectedAutism_5_226,BR,0.9539
SocialBehavioralAutism_4_102,SB,BroadlyAffectedAutism_3_23,BR,0.9944
SocialBehavioralAutism_4_102,SB,BroadlyAffectedAutism_3_44,BR,0.9843
SocialBehavioralAutism_4_102,SB,BroadlyAffectedAutism_4_59,BR,0.9934
SocialBehavioralAutism_4_102,SB,BroadlyAffectedAutism_4_75,BR,0.9971
SocialBehavioralAutism_4_102,SB,BroadlyAffectedAutism_4_101,BR,0.9884
SocialBehavioralAutism_4_102,SB,BroadlyAffectedAutism_4_140,BR,0.984
SocialBehavioralAutism_4_102,SB,BroadlyAffectedAutism_5_219,BR,0.9875
SocialBehavioralAutism_4_102,SB,BroadlyAffectedAutism_5_223,BR,0.9786
SocialBehavioralAutism_4_104,SB,BroadlyAffectedAutism_4_129,BR,0.997
SocialBehavioralAutism_4_104,SB,BroadlyAffectedAutism_5_226,BR,0.9661
SocialBehavioralAutism_4_105,SB,BroadlyAffectedAutism_2_5,BR,0.9218
SocialBehavioralAutism_4_105,SB,BroadlyAffectedAutism_2_9,BR,0.9962
SocialBehavioralAutism_4_105,SB,BroadlyAffectedAutism_2_13,BR,0.9825
SocialBehavioralAutism_4_105,SB,BroadlyAffectedAutism_5_175,BR,0.9915
SocialBehavioralAutism_4_106,SB,BroadlyAffectedAutism_5_167,BR,0.9838
SocialBehavioralAutism_4_107,SB,BroadlyAffectedAutism_4_71,BR,0.5628
SocialBehavioralAutism_4_107,SB,BroadlyAffectedAutism_4_78,BR,0.9865
SocialBehavioralAutism_4_107,SB,BroadlyAffectedAutism_4_137,BR,0.9824
SocialBehavioralAutism_4_108,SB,BroadlyAffectedAutism_3_43,BR,0.9942
SocialBehavioralAutism_4_108,SB,BroadlyAffectedAutism_4_143,BR,0.997
SocialBehavioralAutism_4_109,SB,BroadlyAffectedAutism_3_24,BR,0.9949
SocialBehavioralAutism_4_109,SB,BroadlyAffectedAutism_3_43,BR,0.9943
SocialBehavioralAutism_4_109,SB,BroadlyAffectedAutism_4_65,BR,0.9627
SocialBehavioralAutism_4_109,SB,BroadlyAffectedAutism_4_143,BR,0.9854
SocialBehavioralAutism_4_111,SB,BroadlyAffectedAutism_3_19,BR,0.9954
SocialBehavioralAutism_4_111,SB,BroadlyAffectedAutism_3_52,BR,0.9946
SocialBehavioralAutism_4_111,SB,BroadlyAffectedAutism_4_83,BR,0.9928
SocialBehavioralAutism_4_111,SB,BroadlyAffectedAutism_4_101,BR,0.9732
SocialBehavioralAutism_4_111,SB,BroadlyAffectedAutism_4_118,BR,0.9922
SocialBehavioralAutism_4_111,SB,BroadlyAffectedAutism_5_223,BR,0.9813
SocialBehavioralAutism_5_113,SB,BroadlyAffectedAutism_3_40,BR,0.9705
SocialBehavioralAutism_5_113,SB,BroadlyAffectedAutism_3_44,BR,0.6022
SocialBehavioralAutism_5_113,SB,BroadlyAffectedAutism_5_199,BR,0.9537
SocialBehavioralAutism_5_113,SB,BroadlyAffectedAutism_5_205,BR,0.6051
SocialBehavioralAutism_5_113,SB,BroadlyAffectedAutism_5_223,BR,0.9756
SocialBehavioralAutism_5_115,SB,BroadlyAffectedAutism_3_56,BR,0.9802
SocialBehavioralAutism_4_122,SB,BroadlyAffectedAutism_2_9,BR,0.9864
SocialBehavioralAutism_4_122,SB,BroadlyAffectedAutism_4_71,BR,0.9659
SocialBehavioralAutism_4_122,SB,BroadlyAffectedAutism_4_137,BR,0.8078
SocialBehavioralAutism_5_124,SB,BroadlyAffectedAutism_4_140,BR,0.5773
SocialBehavioralAutism_5_126,SB,BroadlyAffectedAutism_3_25,BR,0.9966
SocialBehavioralAutism_5_126,SB,BroadlyAffectedAutism_3_33,BR,0.9935
SocialBehavioralAutism_5_126,SB,BroadlyAffectedAutism_4_113,BR,0.7751
SocialBehavioralAutism_5_126,SB,BroadlyAffectedAutism_4_138,BR,0.5789
SocialBehavioralAutism_5_128,SB,BroadlyAffectedAutism_3_23,BR,0.9829
SocialBehavioralAutism_5_128,SB,BroadlyAffectedAutism_3_25,BR,0.6971
SocialBehavioralAutism_5_128,SB,BroadlyAffectedAutism_3_39,BR,0.779
SocialBehavioralAutism_5_128,SB,BroadlyAffectedAutism_3_44,BR,0.978
SocialBehavioralAutism_5_128,SB,BroadlyAffectedAutism_4_59,BR,0.9972
SocialBehavioralAutism_5_128,SB,BroadlyAffectedAutism_4_75,BR,0.9278
SocialBehavioralAutism_5_128,SB,BroadlyAffectedAutism_4_101,BR,0.9936
SocialBehavioralAutism_5_128,SB,BroadlyAffectedAutism_4_113,BR,0.9874
SocialBehavioralAutism_5_128,SB,BroadlyAffectedAutism_4_140,BR,0.9672
SocialBehavioralAutism_5_128,SB,BroadlyAffectedAutism_5_219,BR,0.9556
SocialBehavioralAutism_5_131,SB,BroadlyAffectedAutism_4_120,BR,0.9929
SocialBehavioralAutism_5_131,SB,BroadlyAffectedAutism_4_121,BR,0.6559
SocialBehavioralAutism_5_131,SB,BroadlyAffectedAutism_4_136,BR,0.967
SocialBehavioralAutism_5_131,SB,BroadlyAffectedAutism_5_167,BR,0.8494
SocialBehavioralAutism_5_131,SB,BroadlyAffectedAutism_5_221,BR,0.9791
SocialBehavioralAutism_5_133,SB,BroadlyAffectedAutism_4_138,BR,0.9864
SocialBehavioralAutism_5_133,SB,BroadlyAffectedAutism_5_202,BR,0.6706
SocialBehavioralAutism_5_133,SB,BroadlyAffectedAutism_5_234,BR,0.9398
SocialBehavioralAutism_5_142,SB,BroadlyAffectedAutism_3_19,BR,0.9887
SocialBehavioralAutism_5_142,SB,BroadlyAffectedAutism_3_52,BR,0.9779
SocialBehavioralAutism_5_142,SB,BroadlyAffectedAutism_4_83,BR,0.8895
SocialBehavioralAutism_5_142,SB,BroadlyAffectedAutism_4_118,BR,0.9836
SocialBehavioralAutism_5_144,SB,BroadlyAffectedAutism_3_44,BR,0.9967
SocialBehavioralAutism_5_144,SB,BroadlyAffectedAutism_4_65,BR,0.6054
SocialBehavioralAutism_5_144,SB,BroadlyAffectedAutism_4_83,BR,0.9851
SocialBehavioralAutism_5_144,SB,BroadlyAffectedAutism_4_91,BR,0.7103
SocialBehavioralAutism_5_144,SB,BroadlyAffectedAutism_4_116,BR,0.6398
SocialBehavioralAutism_5_144,SB,BroadlyAffectedAutism_4_140,BR,0.8116
SocialBehavioralAutism_5_144,SB,BroadlyAffectedAutism_5_219,BR,0.9372
SocialBehavioralAutism_5_144,SB,BroadlyAffectedAutism_5_223,BR,0.9672
SocialBehavioralAutism_5_145,SB,BroadlyAffectedAutism_3_47,BR,0.9965
SocialBehavioralAutism_5_147,SB,BroadlyAffectedAutism_3_44,BR,0.993
SocialBehavioralAutism_5_147,SB,BroadlyAffectedAutism_5_219,BR,0.6313
SocialBehavioralAutism_5_147,SB,BroadlyAffectedAutism_5_223,BR,0.9926
SocialBehavioralAutism_5_152,SB,BroadlyAffectedAutism_5_226,BR,0.9936
SocialBehavioralAutism_5_153,SB,BroadlyAffectedAutism_4_85,BR,0.5663
SocialBehavioralAutism_5_154,SB,BroadlyAffectedAutism_1_3,BR,0.9685
SocialBehavioralAutism_5_154,SB,BroadlyAffectedAutism_5_231,BR,0.8721
SocialBehavioralAutism_5_157,SB,BroadlyAffectedAutism_3_44,BR,0.6441
SocialBehavioralAutism_5_159,SB,BroadlyAffectedAutism_3_47,BR,0.9976
SocialBehavioralAutism_5_159,SB,BroadlyAffectedAutism_3_50,BR,0.9887
