nodo_a_id,actor_a,nodo_b_id,actor_b,similitud_sbert
SocialBehavioralAutism_4_39,SB,MixedASDwithDelay_5_87,MX,0.6243
SocialBehavioralAutism_4_39,SB,MixedASDwithDelay_5_114,MX,0.979
SocialBehavioralAutism_4_39,SB,MixedASDwithDelay_6_181,MX,0.9728
SocialBehavioralAutism_4_41,SB,MixedASDwithDelay_2_11,MX,0.9892
SocialBehavioralAutism_4_42,SB,MixedASDwithDelay_1_3,MX,0.7907
SocialBehavioralAutism_4_42,SB,MixedASDwithDelay_3_32,MX,0.9895
SocialBehavioralAutism_4_45,SB,MixedASDwithDelay_2_13,MX,0.6715
SocialBehavioralAutism_4_45,SB,MixedASDwithDelay_5_87,MX,0.9897
SocialBehavioralAutism_4_45,SB,MixedASDwithDelay_5_102,MX,0.8324
SocialBehavioralAutism_4_45,SB,MixedASDwithDelay_5_144,MX,0.9631
SocialBehavioralAutism_4_45,SB,MixedASDwithDelay_6_229,MX,0.9613
SocialBehavioralAutism_4_47,SB,MixedASDwithDelay_3_32,MX,0.9867
SocialBehavioralAutism_4_47,SB,MixedASDwithDelay_4_59,MX,0.9769
SocialBehavioralAutism_4_47,SB,MixedASDwithDelay_4_62,MX,0.9383
SocialBehavioralAutism_4_47,SB,MixedASDwithDelay_5_114,MX,0.9892
SocialBehavioralAutism_4_47,SB,MixedASDwithDelay_5_116,MX,0.8604
SocialBehavioralAutism_4_47,SB,MixedASDwithDelay_5_153,MX,0.9926
SocialBehavioralAutism_4_47,SB,MixedASDwithDelay_6_179,MX,0.9922
SocialBehavioralAutism_4_48,SB,MixedASDwithDelay_5_148,MX,0.9935
SocialBehavioralAutism_4_48,SB,MixedASDwithDelay_5_161,MX,0.9936
SocialBehavioralAutism_4_49,SB,MixedASDwithDelay_6_209,MX,0.9338
SocialBehavioralAutism_4_50,SB,MixedASDwithDelay_1_1,MX,0.9963
SocialBehavioralAutism_4_50,SB,MixedASDwithDelay_4_66,MX,0.5559
SocialBehavioralAutism_4_50,SB,MixedASDwithDelay_4_72,MX,0.9414
SocialBehavioralAutism_4_50,SB,MixedASDwithDelay_5_134,MX,0.7265
SocialBehavioralAutism_4_52,SB,MixedASDwithDelay_3_16,MX,0.9728
SocialBehavioralAutism_4_52,SB,MixedASDwithDelay_6_198,MX,0.6037
SocialBehavioralAutism_4_53,SB,MixedASDwithDelay_5_102,MX,0.9785
SocialBehavioralAutism_4_53,SB,MixedASDwithDelay_5_144,MX,0.98
SocialBehavioralAutism_4_55,SB,MixedASDwithDelay_3_26,MX,0.9962
SocialBehavioralAutism_4_55,SB,MixedASDwithDelay_4_46,MX,0.9799
SocialBehavioralAutism_4_55,SB,MixedASDwithDelay_4_58,MX,0.9968
SocialBehavioralAutism_4_55,SB,MixedASDwithDelay_4_68,MX,0.9963
SocialBehavioralAutism_4_55,SB,MixedASDwithDelay_4_71,MX,0.9566
SocialBehavioralAutism_4_55,SB,MixedASDwithDelay_6_189,MX,0.8463
SocialBehavioralAutism_4_56,SB,MixedASDwithDelay_6_189,MX,0.9324
SocialBehavioralAutism_4_56,SB,MixedASDwithDelay_6_195,MX,0.7188
SocialBehavioralAutism_4_56,SB,MixedASDwithDelay_6_198,MX,0.9809
SocialBehavioralAutism_4_56,SB,MixedASDwithDelay_6_205,MX,0.5707
SocialBehavioralAutism_4_57,SB,MixedASDwithDelay_4_59,MX,0.9979
SocialBehavioralAutism_4_57,SB,MixedASDwithDelay_4_62,MX,0.9833
SocialBehavioralAutism_4_57,SB,MixedASDwithDelay_5_96,MX,0.9728
SocialBehavioralAutism_4_57,SB,MixedASDwithDelay_5_114,MX,0.6825
SocialBehavioralAutism_4_57,SB,MixedASDwithDelay_5_116,MX,0.9959
SocialBehavioralAutism_4_57,SB,MixedASDwithDelay_5_153,MX,0.9954
SocialBehavioralAutism_4_57,SB,MixedASDwithDelay_5_155,MX,0.5803
SocialBehavioralAutism_4_57,SB,MixedASDwithDelay_6_179,MX,0.9951
SocialBehavioralAutism_4_57,SB,MixedASDwithDelay_6_190,MX,0.9955
SocialBehavioralAutism_4_58,SB,MixedASDwithDelay_3_18,MX,0.9763
SocialBehavioralAutism_4_58,SB,MixedASDwithDelay_3_23,MX,0.9978
